Epoch,max_pos,max_fit,fit_sum,fitnesses
0,153,100.560773169196,7252.573462997494,"[100.0, 100.0, 5.8938547476260555e-06, 0.0005170646693149869, 100.0, 3.466233862675893e-08, 1.466296258526308e-08, 2.0480929337819046e-09, 0.00013414808287514848, 100.0, 0.00011060609605002543, 20.449486379002682, 0.011236563886609633, 0.0018600181662217071, 100.0, 0.002090479359716036, 10.77041147600278, 100.0, 0.22177816739179976, 4.6610486840802285e-09, 0.00018941816708714857, 0.0021313197436326824, 0.0020179016705343116, 0.21905746243201207, 0.0013535786474790667, 0.0020607370709776725, 1.592545700124235, 0.0012126146570465902, 7.237051830653658e-05, 4.7528645619661e-08, 2.5622189706743908, 59.595422823875104, 1.0819898040637415e-07, 100.0, 8.88920380919385e-05, 0.9250064857488594, 4.446771737321109e-09, 0.002113079964983246, 9.784940523874552e-07, 0.00011060609605002543, 1.7523976552619475e-09, 1.4423876296120732e-09, 0.059295280980200246, 100.0, 14.419187442538679, 0.0017075565054985432, 0.0020395421436004164, 0.001426020326647009, 7.09678799894135e-06, 41.95545749893723, 1.4802534275108892e-08, 9.944053649666678e-07, 0.0015173586597731015, 2.005520360017242e-09, 0.12135007942376436, 23.187830101906364, 1.8753100611889178e-06, 1.4555659616735758e-09, 100.0, 0.05879904028506014, 9.515687683582995e-05, 100.0, 0.20514299405985192, 3.9472384644840486, 5.370764430826255e-06, 4.03496870350639e-06, 0.016339885197288007, 0.6665652282612363, 1.544363551024694e-09, 8.637804620271493e-06, 2.4280091195562512e-08, 1.764227095119448e-09, 7.679581655182432e-07, 95.55189849024596, 2.525225690394043, 3.446979218850265e-05, 2.1688888087465314e-06, 3.0649074736670335e-09, 0.08455197323982898, 5.3349581160332e-08, 0.00011060609605002543, 0.0019288718658292475, 0.2786906276430341, 0.00040872395026243097, 5.932523634205116e-05, 0.4773320640957257, 0.0018269709381122917, 7.579105659012501e-05, 1.544363551024694e-09, 5.202722308180036e-06, 8.765348015870059, 1.462097007190595e-06, 5.867043891146906e-06, 0.00036495399924797196, 0.004864465294510422, 0.0002024024921011353, 0.0018113263344669524, 0.00019247443712277725, 7.72169322545577, 3.36633613318259e-07, 100.0, 100.0, 1.8062465908926137e-06, 0.006081235101472543, 1.196994915686563e-06, 8.279731406705789, 0.0001378531505008946, 2.5700041793753343e-06, 62.3126232002397, 1.0401948934771565e-05, 0.0021313197436326824, 100.0, 0.0002999395595364418, 100.0, 2.038362819752758e-06, 46.20604691341117, 100.0, 100.0, 100.0, 2.979093255215334e-06, 0.0008891112356520903, 0.0018643016668378782, 0.010331434536032167, 0.0924349454685579, 0.016998246882545566, 0.0002519957616529734, 0.014391391355254725, 0.0002316256028674601, 0.0021104724658717222, 0.0020179016705343116, 0.14240132758894658, 1.9330269531961606e-05, 100.0, 0.0001321122379454808, 2.0272702791237895, 0.007714134126363036, 0.0020517415726808517, 100.0, 0.0002927288208032455, 9.515687683582995e-05, 8.457087164602799, 0.0021313197436326824, 4.350624554083562, 0.002107785255396898, 1.0768492223470905, 0.002194878318633621, 0.0001657210965405667, 1.1637695676513052e-06, 0.36208860122868947, 8.245885826461205e-09, 0.2037803258002359, 100.0, 1.2226842997496845e-05, 100.560773169196, 0.0021313197436326824, 0.0020179016705343116, 0.0021104724658717222, 8.55178267920868e-05, 0.003048619255452518, 0.13871590058194022, 0.00016240377200624906, 0.00029758045030908893, 0.0020179016705343116, 0.0020179016705343116, 1.5245003970787861e-05, 5.348309210298726e-05, 2.1274128746610297e-06, 0.12688299739227513, 7.246546530477354e-05, 4.161828689828982e-09, 1.1821275249274499, 100.0, 0.2820051410134081, 1.764227095119448e-09, 100.0, 7.190236491036305e-07, 0.002053452629152741, 8.65710973687569e-06, 0.0024812334062542783, 6.823935918932806e-05, 0.017352336997600627, 1.6013246781017012e-07, 2.608237176011271e-08, 0.002107785255396898, 100.0, 100.0, 0.00047208563387174916, 0.0005736388378741677, 100.0, 0.08434724329290855, 59.04787147597477, 100.0, 6.823935918932806e-05, 7.11161257328392e-09, 0.00202924599016851, 0.3201639176087461, 2.2109112290170887e-07, 0.5283869211206327, 1.544363551024694e-09, 8.748189042932884e-08, 0.00014267150827951467, 6.152269352837531, 0.0002542892924009487, 4.506535631487577, 10.199257965277944, 28.19711581363247, 100.0, 37.5131488576918, 6.658149160489322e-05, 2.275398517050983e-09, 1.693112240352676e-05, 2.4477579503859727e-05, 0.0006835918791040001, 0.0002491484186181563, 1.5002771880037273e-06, 0.16313134524432302, 100.0, 3.476724313194055e-07, 0.0018059356312942845, 0.0009239284848759691, 0.0007040787092965258, 3.498593684986395e-07, 100.0, 0.209847170317025, 4.968955038118094e-05, 0.017488457366930325, 0.0025471215751962472, 0.8007528530833702, 1.7000062806014592e-06, 0.0019172627152138197, 0.0018269709381122917, 9.170294900758719e-07, 0.002326166525039521, 2.6812679522301326, 0.002113079964983246, 0.0014950367063691643, 0.10602688400668868, 1.622594893204855, 1.4188706510767255e-06, 0.30069271926611335, 7.697316297698977e-05, 100.0, 0.00026932016536039907, 0.002308092691118318, 100.0, 3.1199047031008366e-08, 0.00029776269995018015, 1.8034384494492984e-05, 11.209429527224307, 100.0, 2.4116674282551612e-05, 0.0020179016705343116, 0.0018643016668378782, 0.00043080679793941744, 0.36261004641700617, 0.0018643016668378782, 0.12194601168339221, 0.013526919393443708, 7.472119671103377, 0.0006000425143844273, 0.0009787191398018624, 100.0, 6.210835918435199e-05, 4.057721092468343e-06, 0.0009374187975642338, 0.011386611870424621, 0.0020179016705343116, 100.0, 0.3085388816135233, 0.0787048691268285, 3.5084952817023084e-08, 0.000602298424985462, 7.427380402771496e-05, 6.358005052504149e-07, 0.001933102807535945, 0.0015535010856332523, 4.324735718976025e-06, 3.146536010985207e-06, 1.3362937943872103e-06, 0.00017695490675172823, 0.3293846357714248, 5.8135909108200475e-05, 0.09914028457417558, 0.0021313197436326824, 44.42325609165104, 0.00011127491663834203, 0.004041123360395, 0.0002361179954629221, 96.64401313041685, 3.162667649810524e-08, 0.00011060609605002543, 9.291658364824878e-06, 2.142982253198599e-09, 19.781977577106737, 0.00042619444630943106, 0.0020517415726808517, 0.0006804982691749284, 0.7704881026690039, 9.011849999161989e-05, 5.959791701902482, 0.1523437442568968, 1.968793042341001e-09, 0.0006358854711539664, 100.0, 33.94881002630908, 0.0014731263740605516, 100.0, 2.0948524429950603e-09, 5.1620241705317775e-06, 0.002053452629152741, 0.008237543518467337, 0.30069271926611335, 9.954491367356178e-07, 0.00018690082475266315, 6.31254929216494e-07, 2.3930953247145587e-09, 0.002326166525039521, 0.002107785255396898, 1.1888914223838997e-08, 1.306868158490384, 100.0, 0.8752247403234769, 0.00048277168378083827, 100.0, 0.002107785255396898, 0.0007075409850304592, 0.00155364147603209, 1.544363551024694e-09, 2.0686367356697155, 0.0003036772888541541, 2.050177737872716e-06, 0.00443228891013872, 100.0, 1.744262359071971, 0.4392421011853445, 0.001949085123309467, 0.00047674368927071766, 0.00437636528027759, 1.0154671995963581e-09, 0.00015445294635858662, 56.727158000612455, 100.0, 0.0020173699671251037, 0.0002653561182829772, 100.0, 100.0, 0.0014776549916844211, 2.275398517050983e-09, 0.05194009452753879, 11.008259045688801, 5.723029920370827e-05, 6.208836520883502e-06, 0.19879102520616457, 0.1179562360990913, 3.812116069514817e-07, 100.0, 1.1202845210095191, 1.7587831170994406e-08, 1.544363551024694e-09, 0.0012126146570465902, 0.18409759218728367, 1.6034042454848915e-09, 3.970905388333504e-08, 0.19235222300853724, 1.0154347010737656e-07, 0.062262047131366835, 0.3242410598080721, 0.010590438016721744, 2.8796195116074834e-05, 0.8157802381150602, 2.5020741352741732e-05, 0.0007676987147045556, 0.00038104943110927003, 83.25905619387287, 100.0, 47.94121797635648, 3.7912428502752133e-06, 17.9348337218279, 6.569665749964544e-05, 0.003212782854143985, 1.3650483862122488e-09, 2.655550565173626e-09, 67.84603097206778, 1.7253889597448307e-06, 100.0, 0.0018643016668378782, 0.00014124383377148002, 9.572887988010075e-05, 4.821549707972447e-06, 100.0, 1.3273835164704542e-09, 4.356646612783127, 0.15106158081247462, 100.0, 100.0, 0.001456835307741593, 0.0021313197436326824, 0.001047254177693958, 6.358005052504149e-07, 84.64804737194449, 1.0828122516504088, 59.18157571455136, 0.02646548074409266, 100.0, 0.002107785255396898, 2.1104226765686955, 0.31081264134904696, 100.0, 100.0, 7.442405152533824e-05, 8.642941425291126e-07, 0.0021104724658717222, 3.0443062970140913, 6.841128309427028e-05, 0.0004997504560401581, 4.2969928242262975e-06, 0.0001128121710830282, 0.0018269709381122917, 9.847256417406995e-06, 69.70011561304335, 0.0012972776089734764, 0.00012481839089251563, 7.898976881421801e-07, 0.0005644468736051553, 0.002243605152965794, 0.0004411095589807759, 100.0, 0.00016074305490708176, 0.5264509018046746, 1.8428112293895098e-09, 1.2902140330974898e-06, 0.641177739493893, 0.0011585700356444293, 1.730006954425912e-07, 0.00011303875013629302, 6.811727270818711e-09, 0.22221860802528648, 9.996818088117979e-05, 0.0001743857269538992, 0.2047749063901434, 0.13810420972087287, 0.4371152131606848, 3.423125072290947e-06, 2.3409097579623374e-08, 0.0020179016705343116, 0.0001210941023837303, 0.000241632733355825, 0.1386447678487915, 22.685676737249555, 100.0, 16.214588959525127, 37.18177059784184, 0.0020607370709776725, 0.15148244015123863, 0.0003017114931324045, 3.999143696737124e-09, 5.3914326853956, 4.6610486840802285e-09, 1.0982031161391177e-05, 6.972642380148157e-07, 0.0020607370709776725, 0.10891290424208237, 4.50815178322233, 0.0012126146570465902, 0.0671724681826043, 1.0813097713091226e-05, 100.0, 0.0005688222693932554, 3.276089598546317e-08, 0.004409518048409724, 4.373748226351098e-09, 7.442405152533824e-05, 0.0018643016668378782, 0.0008178747319635242, 0.060280788818795575, 0.1525722769883601, 1.918076379982886e-06, 10.705813998368399, 7.697316297698977e-05, 0.0016566700827210096, 3.6189523583899392, 57.01144807229623, 5.198616443180598e-06, 0.15149860978560106, 100.0, 100.0, 2.3814885884342265e-05, 54.81065677413604, 0.00018690082475266315, 7.237051830653658e-05, 4.2994114093407846e-08, 0.0003604974903094929, 0.001516890466712549, 0.0020179016705343116, 5.202462310873856, 3.722078646481912e-07, 0.12688299739227513, 6.363581241540224, 2.5960262883366802e-06, 8.817516841156502e-08, 1.2675648990073214e-05]"
1,351,119.63440537748684,41278.012586018725,"[100.560773169196, 100.0, 100.0, 100.0, 0.0009190110880296342, 84.64804737194449, 100.0, 23.27031902277501, 100.0, 100.0, 100.0, 100.0, 100.0, 11.98278260090875, 100.0, 100.0, 100.0, 100.0, 100.0, 0.11584026202076372, 100.0, 100.0, 100.0, 100.0, 0.5861614163349385, 100.0, 100.0, 29.19309463690395, 100.0, 100.0, 0.00010479283817385806, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 10.828004957274718, 87.37619820186599, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 76.3912290689451, 100.0, 59.18157571455136, 100.0, 100.0, 100.0, 100.0, 100.0, 37.249990561957425, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 0.35027822821536736, 100.0, 0.00031105552419068584, 100.0, 100.0, 36.05550967126904, 33.94881002630908, 100.0, 100.0, 0.0019066882577282536, 100.0, 0.0005335818446402379, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 0.0021104724658717222, 100.0, 100.0, 8.926561610450902, 100.0, 100.0, 100.0, 100.0, 0.0020179016705343116, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 84.64804737194449, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 47.369207861625384, 0.6338352776383108, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 9.563409178471044, 0.5677384812904568, 92.45161513855184, 0.12250388294418421, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 8.772004146689221e-05, 100.0, 100.0, 100.0, 64.67108175047493, 67.42266543371775, 100.0, 100.0, 100.0, 100.0, 100.0, 67.42266543371775, 100.0, 0.011342107154396699, 100.0, 100.0, 100.0, 100.0, 100.0, 5.3914326853956, 100.0, 37.249990561957425, 43.034429250096245, 0.011342107154396699, 100.0, 100.0, 100.0, 100.0, 0.0018643016668378782, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 54.81065677413604, 6.7605534101274246e-06, 100.0, 100.0, 100.0, 100.0, 4.6610486840802285e-09, 100.0, 100.0, 100.0, 24.902997994874667, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 78.88976679726942, 100.0, 61.0123231805346, 100.0, 17.146046974465516, 100.0, 100.0, 0.002094017094017094, 0.0013608445526681959, 100.0, 0.1724320661975847, 100.0, 0.0001258635500946237, 0.001600274332742756, 100.0, 100.0, 100.0, 0.04419838449187701, 100.0, 40.532143310064605, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 1.0521523713487785e-06, 100.0, 6.511879475385477e-06, 0.001662425784563189, 100.0, 100.0, 84.64804737194449, 100.0, 100.0, 100.0, 21.27586837991366, 100.0, 0.005544200459264228, 100.0, 100.0, 100.0, 100.0, 8.765348015870059, 100.0, 64.46759812662363, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 0.0020179016705343116, 100.0, 100.0, 100.0, 100.0, 0.0005322876552285401, 100.0, 100.0, 100.0, 100.0, 0.13875225619661788, 100.0, 100.0, 100.0, 100.0, 0.0012126146570465902, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 0.13875225619661788, 0.00031105552419068584, 100.0, 100.0, 37.249990561957425, 59.209503556718325, 100.0, 95.55189849024596, 100.0, 100.0, 100.0, 100.0, 0.00031639658288484785, 100.0, 100.0, 100.0, 100.0, 100.0, 100.57204532654792, 100.0, 100.0, 17.146046974465516, 100.0, 96.64401313041685, 100.0, 100.0, 100.0, 100.0, 100.0, 9.979337082497165e-09, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 21.27586837991366, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 76.09607807647407, 84.64804737194449, 100.0, 100.0, 0.0015516075762781367, 100.0, 75.34191246366008, 100.0, 35.621709405732794, 22.795110802704855, 22.685676737249555, 100.0, 100.0, 26.952548159325094, 100.0, 42.226461350911286, 100.0, 100.0, 67.42266543371775, 100.0, 69.25447563074962, 0.002770811782524942, 119.63440537748684, 100.0, 100.0, 0.0007653360417712223, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 0.0007655377557796741, 0.12250388294418421, 100.0, 100.0, 100.0, 59.18157571455136, 100.0, 100.0, 10.39075032506151, 100.0, 100.0, 37.864332756592034, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 0.09444043092489937, 100.0, 100.0, 100.0, 100.0, 100.0, 7.470611527833811e-07, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 39.32152874140149, 100.0, 41.95545749893723, 100.560773169196, 100.0, 100.0, 100.0, 4.192253885268662, 100.0, 100.0, 100.0, 100.0, 100.0, 20.600753452702154, 100.0, 52.46397646457602, 100.0, 100.0, 100.0, 83.77350460782836, 5.5924791481257e-05, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 0.12250388294418421, 100.0, 100.0, 100.0, 100.0, 100.0, 33.94881002630908, 100.0, 100.0, 86.53407647158608, 100.0, 8.757616774963493, 100.0, 67.42266543371775, 1.7706178975540552, 100.0, 100.0, 100.0, 93.15537889508508, 67.42266543371775, 100.0, 8.06601491543748, 100.0, 0.0012126146570465902, 3.2775090922052406, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 9.902657202663415e-07, 24.32887739152101, 100.0, 100.0, 100.0, 96.64401313041685, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 0.002719244240334121, 100.0, 40.972376357018064, 100.0, 0.20757004529792508, 100.0, 100.0, 100.0, 100.0, 46.20604691341117, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 0.10762970484127517, 100.0, 100.0, 100.0]"
2,237,125.3047597065396,41976.75585176287,"[119.63440537748684, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 1.589198678140902, 100.0, 100.0, 100.0, 41.88212817767111, 100.0, 1.1080575253843181, 100.0, 2.4770437656552727e-06, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 84.64804737194449, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 0.0012338329558344305, 67.42266543371775, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 0.002387177467532934, 100.0, 90.36574773421275, 100.0, 2.4770437656552727e-06, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 0.0008500716192480057, 100.0, 100.0, 100.0, 23.187830101906364, 100.0, 100.0, 0.00030866461417013803, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 0.09748436173149076, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 7.204143675707873e-06, 9.076271592822893e-06, 100.0, 5.3914326853956, 100.0, 6.622655663728093e-05, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.560773169196, 100.0, 100.0, 1.589198678140902, 100.0, 100.0, 100.0, 100.0, 18.261618908434908, 100.0, 100.0, 100.0, 100.0, 100.0, 4.342667853638794, 101.6203941967209, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 45.362343568604345, 95.81328959333423, 100.0, 100.0, 57.233883309272905, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 1.589198678140902, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 44.46918880700862, 13.270490502338522, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 9.868057604389426e-05, 100.0, 100.0, 100.0, 100.0, 100.0, 0.0008067404557877547, 100.0, 100.0, 100.0, 100.0, 100.0, 1.5557548462770947, 100.0, 100.0, 100.0, 100.0, 0.0011203073460713613, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 0.1426893893545789, 100.0, 100.0, 100.0, 0.0011587962617448041, 100.0, 100.0, 100.0, 21.27586837991366, 100.0, 100.0, 100.0, 100.0, 90.13446736097455, 100.0, 100.0, 100.0, 0.23098123558775135, 89.78582772562885, 100.0, 125.3047597065396, 100.0, 27.447075033635986, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 82.3869345532774, 100.0, 100.0, 100.0, 22.498129311265945, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 96.64401313041685, 100.0, 100.0, 100.0, 2.8354735104488142, 100.0, 100.0, 100.0, 100.0, 0.0014897760319359337, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 14.915573264946387, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 0.0020179016705343116, 100.0, 100.0, 0.0007110812677879741, 100.0, 0.0005294923520350525, 100.560773169196, 100.0, 100.0, 100.0, 100.0, 100.0, 3.391226830314295e-06, 100.0, 100.0, 0.19829570787925332, 100.0, 100.0, 100.0, 100.0, 0.1292584348934474, 100.0, 100.0, 0.0008642918312393293, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 0.00011060609605002543, 100.0, 59.18157571455136, 100.0, 34.02627717670852, 100.0, 0.0012338329558344305, 100.0, 100.0, 100.0, 100.0, 0.18377961264610287, 100.0, 100.0, 28.690245460544183, 100.0, 0.0003896647292334968, 100.0, 4.342667853638794, 0.0006788846889030081, 100.0, 100.0, 100.0, 100.0, 100.0, 5.681422157011672, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 4.4646307709786016e-05, 100.0, 100.0, 59.18157571455136, 100.0, 100.0, 100.0, 0.0020179016705343116, 100.0, 0.0013109052029789876, 100.0, 100.0, 1.5835810641899464, 100.0, 0.0024099277355398093, 100.0, 100.0, 100.0, 0.0006288091765441002, 100.0, 100.0, 100.0, 16.905369977684874, 100.0, 67.42266543371775, 100.0, 0.0018113263344669524, 100.0, 2.3913595136570556, 100.0, 6.420233147689126e-07, 100.0, 0.13175694249077288, 100.0, 0.0015945603763620531, 100.0, 100.0, 43.149535076413436, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 0.0020173699671251037, 100.0, 100.0, 100.0, 100.0, 0.23098123558775135, 0.8794035933985289, 100.0, 100.0, 100.0, 0.1292584348934474, 100.0, 100.0, 100.0, 100.0, 100.0, 0.2969286198691134, 100.0, 100.0, 0.0011724000645757723, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 0.0008500716192480057, 100.0, 100.0, 100.0, 100.0, 100.0, 84.57870979389394, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 2.4994179387030088e-06, 100.0, 63.01498013999534, 100.0, 0.0024099277355398093, 100.0, 100.0, 59.18157571455136, 100.0, 100.0, 0.0005336800716790476, 100.0, 100.0, 100.0, 100.0, 1.5557548462770947, 100.0, 100.0, 45.12640909876426, 0.0024099277355398093, 0.0024099277355398093, 89.8786708779689, 100.0, 100.0, 100.0, 100.0, 21.27586837991366, 100.0, 100.0, 100.0, 100.0, 0.0018269709381122917, 100.0, 37.53717804129768, 100.0, 100.0, 1.5557548462770947, 100.0, 1.8976715879346538e-05, 104.55877769897246, 95.81328959333423, 52.74502855138704, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
