timestamp,open,high,low,close,volume,awesome_oscillator,kama,ppo,pvo,roc,rsi,stochrsi,stoch,tsi,ultimate_oscillator,williams_r,acc_dist_index,chaikin_money_flow,ease_of_movement,force_index,mfi,negative_volume_index,on_balance_volume,volume_price_trend,volume_weighted_average_price,bollinger_mavg,bollinger_hband,bollinger_lband,bollinger_pband,bollinger_wband,donchian_channel_hband,donchian_channel_lband,donchian_channel_pband,donchian_channel_wband,donchian_channel_mband,keltner_channel_hband,keltner_channel_lband,keltner_channel_mband,keltner_channel_pband,keltner_channel_wband,ulcer_index,adx_pos,adx_neg,aroon_up,aroon_down,cci,dpo,ema,ichimoku_a,ichimoku_b,ichimoku_base_line,kst,mass_index,macd,psar_up,psar_down,sma,stc,trix,vortex_indicator_pos,vortex_indicator_neg,wma,cumulative_return,daily_return,daily_log_return
2021-05-28,0.8838372600154871,0.8557609396747803,0.8328633745007454,0.8405117549146531,0.5177293574889696,,0.8992529005324561,,,0.0,,,,,,,24.76088130217046,,-177167.58513321768,,,1172.5508759982465,-2.783397799705818,-0.04431916864493285,,,,,,,,,0.4805494436653559,23.363440404050543,0.844546465699234,0.9362775751291937,0.8242104753988871,,0.14545999276322477,,,0.0,0.0,,,,,,,0.8704146803850472,,,,,,0.9187515834907235,,,,,,0.883694500754086,-15.948824508534686,-6.8966763876503245,-7.146030296150785
2021-05-29,0.827812836556862,0.8224377906779373,0.8079696674090299,0.8181768731165482,0.2545786842370686,,0.897660504246138,,,0.0,,,,,,,24.8655111967463,,-165427.96046371947,,,1141.3927332779886,-3.0379764839428867,-0.042471026499588865,,,,,,,,,0.38058181645288974,21.550330759926837,0.8408799777216132,0.927476352229823,0.8223368235988907,,-0.03956599897784451,,,0.0,0.0,,,,,0.8927668889457154,,0.8704146803850472,,,,,,0.9083758580861098,0.8913965314872635,,,,,0.8694699399189221,-18.18231268834518,-2.6572955901577933,-2.693239883905579
2021-05-30,0.8019100853574956,0.8064653562820382,0.8029338683256335,0.8430302766566217,0.1871904060362904,,0.8944237520939203,,,0.0,,,,,,,28.92902930153042,,-19816.807145310195,,,1176.064324629391,-2.850786077906596,-0.0010787064824273902,,,,,,,,,0.5334081174701317,20.933776260681128,0.8369420342786285,0.9192864780873625,0.8216912996655166,,0.218647860848918,,,0.0,0.0,,,,,0.885115102439701,,0.8704146803850472,,,,,,0.8986226762057729,0.8783157212086486,,,,,0.863355055356709,-15.696972334337833,3.037656569954539,2.9924333193514285
2021-05-31,0.8271773281946756,0.8221594188138642,0.8189468259373102,0.8756586414850757,0.2931400197101263,,0.8943341128992933,,,0.069177782786106,43.35680216256812,,52.02336233595374,,,-47.97663766404626,38.98547503157208,,17374.247833936104,-0.050420414525542245,36.18544122020495,1176.064324629391,-2.55764605819647,0.017031795976015666,0.8718307740564987,,,,,,,,0.8710431389244007,17.127473737630126,0.8203517501356404,0.9137756026255488,0.8226925665371841,,0.581514156999622,,12.322416889390094,0.0,0.0,,,,,0.8836602622928356,,0.8704146803850472,,,,,,0.8894546852382561,0.8783802405741286,,,,,0.8645491823920658,-12.434135851492433,3.8703669051905143,3.7973463595351644
2021-06-01,0.8668796895443743,0.8307108666870353,0.8532348014945427,0.8640215842208901,0.37452206604014704,,0.8940877218496679,,,0.0674470679298156,41.954765242535146,,59.388576038138424,,,-40.61142396186157,38.25223339125477,,-128819.16287866731,-0.04384011741178054,37.94469869421112,1176.064324629391,-2.932168124236617,0.006368386841424033,0.8616301122473778,,,,,,,,0.7929723931313363,17.157200172338552,0.8203517501356404,0.9079771279611777,0.8259694855863716,,0.46400673806236237,,12.605778895754224,0.0,0.0,,,,,0.8806389272048439,,0.8704146803850472,,27.591538348772893,,,,0.8808367737287904,0.870429399797648,,,0.6848845289192627,0.9165560111597351,0.8634923743247377,-13.597841577910986,-1.328949057643014,-1.3378586092765044
2021-06-02,0.8461624729641926,0.8365159384866075,0.8591080598553311,0.8823583807482676,0.4738368468939599,,0.8937108576638242,,,0.06459410920156325,44.974252071537975,,71.81761319450978,,,-28.18238680549023,36.803113297482234,,-27840.622156800946,-0.03633600780314495,48.268203913583825,1176.064324629391,-2.458331277342657,0.005078849010153045,0.8629773903058378,,,,,,,,0.8638093759884274,10.510729581781584,0.8489072709248767,0.9035245161091048,0.8294663665538146,,0.714195730139935,,12.342356901732918,8.779795746496166,50.032485997559206,,,,,0.8809034585192168,,0.8704146803850472,,25.34143238352538,,,,0.8727359369098927,0.870769221935738,,,0.8430460448688469,0.8929691983508542,0.8651742496312173,-11.764161925173244,2.1222613951145775,2.100055062800643
2021-06-03,0.8722930815035024,0.8714023831347388,0.888323424932359,0.9271351225898165,0.25394515253188493,,0.8940697880397174,,,0.06076281551670364,51.595850884909915,,99.49180900198249,,,-0.5081909980175147,35.38422303110629,,-213563.7146147785,-0.02952074432600525,42.034195828419314,1235.7456625097295,-2.2043861248107723,0.022942925106949313,0.8571561065471255,,,,,,,,1.35079466867901,10.489453201755769,0.8489072709248767,0.9020642074215899,0.8343531304045662,,1.3702631278767476,,12.294641525413242,12.876503179859602,50.03248599755922,,,,,0.888016022222386,,0.8704146803850472,,26.861295323591527,,,0.7458228267471609,,0.8747721423813962,,,0.6854249740464076,0.9206304513311088,0.8764122034980074,-7.286487741018355,5.074666124163385,4.950101739781123
2021-06-04,0.9059323014481402,0.8642122415724615,0.8594596086948519,0.8649299927109737,0.6601549400137515,,0.8936609055404028,,,0.061256579686579424,43.72402561598988,,79.90667283825549,,,-20.093327161744515,36.24377353647988,,-12978.106715647129,-0.03116992710567808,48.81240263458478,1235.7456625097295,-2.864541064824524,-0.03140551419924521,0.8547662569799459,,,,,,,,0.6742607777563189,10.523819492813669,0.8489072709248767,0.9001506355576334,0.835673214721821,,0.4537522997958185,,11.991290156006803,11.86135640476048,49.450496275532416,,,,,0.8844643253744764,,0.8704146803850472,,19.012236336868334,,,0.7483344178749125,,0.8783303778326569,,,0.6787512302769225,0.8554549219183385,0.874462902724742,-13.507000728902629,-6.709392014519066,-6.945074788048304
2021-06-05,0.8476097230999279,0.8335896391350103,0.8348916824648911,0.8337213561215128,0.15679503950021403,,0.8907328985633229,,,0.059119706392963996,40.394260446624145,,58.96940769973539,,,-41.030592300264615,36.3688452536796,,22915.41236031957,-0.02741613172012298,53.69596848489366,1191.1571552047735,-3.021336104324738,-0.049949903608486966,0.8539067586396982,,,,,,,,0.37393185033287996,9.515889005817488,0.8441011127960788,0.8966040503130522,0.8356572351349015,,-0.031763415491524685,,11.8575561268891,11.430603055442738,50.62487839448383,,,,,0.8766577147201742,,0.8704146803850472,,10.22480982966996,,,0.750795777180109,,0.8720245542270914,,,0.6395138997350084,0.7685322275889325,0.8674606023902687,-16.627864387848724,-3.608226891478561,-3.674932921126908
2021-06-06,0.8200514459150342,0.800936958957124,0.8433859122784414,0.8409179096088223,0.1366891607695412,,0.8890855572390804,,,0.05723861287663719,41.50057720700809,,41.31088753023259,,,-58.68911246976741,36.24805044069921,2.2552669028607104,375121.5261172246,-0.023359014209160634,66.09256928797916,1201.4390390935355,-2.8846469435551967,-0.004477641136041897,0.8672234923330099,0.8814265820994571,0.9711196239725941,0.7917335402263201,0.27418163301936604,20.35178963164429,1.0,0.7408293607700944,0.5547665432657735,7.9702949234298295,0.8371681257301862,0.8910720798120735,0.8374175007249622,0.8642447902685179,0.06523970448406537,6.208261790093169,11.144770066806831,11.430603055442738,50.62487839448383,,,-78.27297578742662,0.0369961596623114,0.8711592831645816,,0.8704146803850472,,3.381268767580047,,,0.7532079092992017,,0.8676381439697511,,,0.8289915125445787,0.7280011546569146,0.863432095810603,-15.908209039117772,0.8631844961712432,0.8594803592270217
2021-06-07,0.8263762672339364,0.809445972094918,0.7946825937310191,0.7872438414981305,0.4554616947007898,,0.886198516743099,,,0.05645266309100618,36.11638749604042,,-7.424046696552352,,,-107.42404669655235,35.33360617237074,2.275464821226801,-65143.10047810704,-0.023514366754020726,56.515465142109555,1201.4390390935355,-3.3401086382559866,-0.027891307619448545,0.8618793966165054,0.8707887741743636,0.9517476314388011,0.7898299169099261,-0.015971540972648697,18.594373208634547,0.9482635706283735,0.7408293607700944,-0.09696001892997802,8.98653463826917,0.833042488432879,0.8816664555190028,0.8265355385955017,0.8541009970572523,-0.7126980520184657,6.454847507900238,11.601870466060774,10.734695224922163,53.955869037491475,,,-146.3573554560422,0.03198431952770009,0.8582492152158968,,0.8704146803850472,,-3.496985702064287,,,0.7555717987759124,,0.8567065689477813,,,0.6526791647245554,0.7128530120981389,0.8486597499489286,-21.275615850186945,-6.382795216676951,-6.595600760822243
2021-06-08,0.7709517494281315,0.7467817496690091,0.7427141042866872,0.7878657658735772,0.5898123618723096,,0.8845854005955793,,,0.05560102552818026,36.21964245426529,,29.672523875094857,,,-70.32747612490513,47.83785962005082,3.430783919454862,-39528.26790725831,-0.020102768834190893,45.21821604288632,1201.4390390935355,-2.750296276383677,-0.028605234193153386,0.8491154688768902,0.8664378420130767,0.9550409138724533,0.7778347701537002,0.05660636538537481,20.452262715930477,0.9359371286960655,0.7427141042866872,0.3508607154518143,15.127547985758655,0.807058243710713,0.8667211986173966,0.8319269381414911,0.8493240683794439,-1.2663344949787234,4.096700160904993,11.942680083096558,10.09710667271108,57.682869395384614,,,-196.0450341608387,-0.02592608709842359,0.8474209922401553,,0.8704146803850472,,-10.884455571734112,,,,0.8714023831347388,0.8471309582954074,,,0.6272457752596419,0.8274716383992179,0.8346991896649748,-21.213423412642285,0.07900022110851612,0.07896903235886932
2021-06-09,0.7734866623350037,0.8245595274467868,0.7751118146178057,0.8808135423579455,0.6767087105870447,,0.8845230586039751,,,0.055161503192523186,49.386302519623406,,96.87500385610475,,,-3.124996143895244,50.054278853853944,3.635782574602178,402531.08993347053,-0.00824543471835366,41.27818352663544,1201.4390390935355,-2.073587565796632,0.08030007291772809,0.8363373489076563,0.8625069354540409,0.9406123632368383,0.7844015076712435,0.6171916435488535,18.11125790929,0.9280612418100961,0.7427141042866872,1.0731314406210908,15.060656177959858,0.807058243710713,0.8600834204615623,0.8301338277691958,0.845108624115379,1.6921670724980136,3.543874933676885,11.817662596109988,19.858823643667396,53.85746411939992,,,-42.45060493565483,-0.044330062337492704,0.8525583076428922,,0.8704146803850472,,-12.021669310809378,,,,0.8688286175577778,0.8504894405823485,,,0.6867633998132504,0.7652820036706244,0.8405540626952958,-11.918645764205449,11.797412771363259,11.151823288520186
2021-06-10,0.8676629491504304,0.8407763859184574,0.8553036019951777,0.8622772948646816,0.2668441605471411,,0.8843502558998337,,,0.05408119271016354,47.2896693651695,,92.90915353617277,,,-7.0908464638272335,49.531241185913686,4.134757693026623,-262428.3077885882,-0.007774128244593717,48.52573126570094,1176.1554003825668,-2.3404317263437733,0.07421852793846125,0.8319973148689079,0.8617067744427158,0.9394766027992436,0.783936946086188,0.5036680061794037,18.05018381266022,0.8948806735241199,0.7427141042866872,0.9290915353617276,15.084278863826592,0.807058243710713,0.8522038290128741,0.836364364066083,0.8442840965394787,1.6359726092798612,1.8760823532876236,11.679061033130157,21.412156573546483,51.94360229550393,,,20.32636548295861,-0.01867649778609415,0.8540535364462445,,0.8704146803850472,,-17.254399135253824,,,,0.866306327292356,0.8541644757280262,,,0.768620263811907,0.7940275890372542,0.8425871328742335,-13.772270513531836,-2.1044462422367127,-2.126905364473597
2021-06-11,0.8411140087760679,0.8244254336829955,0.8568091881246435,0.8805814539612775,0.10499163914659142,,0.8843175291714824,,,0.05292195474384372,49.56658509961642,,107.13279477253468,,,7.13279477253468,49.27210502588308,3.849041899906325,228946.17822935092,-0.006388997971544387,54.878212520461645,1201.1224680522557,-2.235440087197182,-0.0033868614553854174,0.8312979362690948,0.8617808432786838,0.9396195840622208,0.7839421024951467,0.6207664107444689,18.064625453356808,0.8948806735241199,0.7427141042866872,1.0713279477253468,15.05505586048029,0.807058243710713,0.8498765726066544,0.8382204536073514,0.844048513107003,3.634228541803603,1.3809773749136716,10.955932406808182,21.2379400699825,51.52097168642176,4.0,84.0,23.847603656553684,0.0138777982063919,0.8581347545254803,,0.8704146803850472,,-18.920741604246714,,,,0.8638344828322426,0.8572937405034141,,,0.8236618398016928,0.7724167638961209,0.8483197968581839,-11.941854603872248,2.122769462399954,2.1005525704102412
2021-06-12,0.8632393125116822,0.8242268391214312,0.8341149619922329,0.8419568678220317,0.2871300219562434,,0.8835949324515389,-2.685140536905414,-30.969731706420383,0.05316714475070105,45.135889035556254,,77.11872784663254,,,-22.881272153367462,48.529550527004574,4.281943942120467,39418.90547337999,-0.007060609442211255,54.45553797272479,1201.1224680522557,-2.5225701091534254,-0.010365536909264787,0.8322045358505892,0.8627671283049931,0.9390609102316079,0.7864733463783784,0.36361758483162926,17.68583420105557,0.8948806735241199,0.7427141042866872,0.7711872784663254,15.126551728676327,0.807058243710713,0.8461856655809171,0.8449736563956284,0.8455796609882729,-2.4890806193667245,0.14333471359424665,10.121629958848786,19.766173064548255,51.335181881778055,8.0,80.0,-31.005881962532577,0.0012544559158970126,0.8556458488787958,0.8369389266573107,0.8704146803850472,0.8704146803850472,-18.140386319431798,,-0.023609234671202572,,0.8614120752613316,0.8544852593648273,,,0.8284696488531718,0.6656195307711177,0.8463670308762183,-15.804313217796828,-4.38625932507366,-4.485364534976199
2021-06-13,0.8184511041290242,0.8624842991479106,0.8295853196149527,0.9192096664817212,0.17201183862800878,,0.8838029769209571,-1.9031404579889197,-33.521877868298944,0.05171941866371939,53.99385265677129,1.0,137.14967965608636,,,37.149679656086384,49.29473789085901,4.520502600743386,322539.07387501746,-0.004153608673807854,54.418778933280336,1311.3300995074146,-2.3505582705254167,0.003188484039536227,0.8341081429191244,0.8632580496596642,0.9408606760447583,0.7856554232745702,0.8605007937772848,17.979010196473368,0.8948806735241199,0.7427141042866872,1.4526606426887103,14.294709617479665,0.8034631729295743,0.8450097107623373,0.8464183477262581,0.8457140292442977,-51.67500258750557,-0.1665618536775968,9.214116891122615,24.61030608166727,48.75881877354878,4.0,76.0,62.75805849129164,0.019100331088603317,0.8654248977407843,0.8235728337082664,0.8704146803850472,0.844546465699234,-16.413283735824212,,-0.016789784544897213,0.7427141042866872,,0.8590842662198965,,,0.8508562219042166,0.6182442924942193,0.8617576747321414,-8.07903335182788,9.175386722543944,8.778545560344634
2021-06-14,0.9031410490338315,0.899616389992192,0.926868638530489,0.9531326493978394,0.44137373010649217,,0.8867787742489214,-0.9633551113064714,-30.272968317942727,0.0494246942227058,57.25726777728341,1.0,134.10801771625808,,,34.10801771625806,48.00262742776041,3.7224853031573812,-414968.30285614904,-0.0014212769338316058,56.166493095970985,1311.3300995074146,-1.9091845404189245,0.03207143292115465,0.84190684856285,0.866236940494711,0.9523681321883961,0.7801057488010259,1.0044380972468265,19.886289228093936,0.899616389992192,0.7427141042866872,1.3410801771625807,18.270539718060746,0.8211652471394395,0.8457480214486723,0.8504066137259605,0.8480773175873164,-22.050874933334466,-0.5493122125399273,8.593982806893045,30.710499806443973,48.75881877354878,100.0,72.0,182.80035910994337,0.060898182095105446,0.8789183979957158,0.8302454318154079,0.8704146803850472,0.8393256164913763,-5.599089839511858,,-0.008549467039014491,0.7451095081839116,,0.8649821219406942,,,0.9516127884336435,0.7190983983284848,0.8827267001986048,-4.686735060216063,3.690451063896938,3.6239842692191373
2021-06-15,0.9400539381046897,0.9107631462810197,0.9470836170878504,0.9459143376233423,0.21174961308300944,,0.8907296958189523,-0.2883803231997555,-31.863119852314227,0.04892075200085679,56.341446489804525,0.9566800778730374,120.91722209490969,,85.27691707473318,20.917222094909683,47.804511694894,4.7344921010968655,-268966.95544044336,-0.001436590904050274,54.891363456044104,1301.399068917384,-2.120934153501934,0.014685048775093095,0.8453539446696968,0.8676115202877895,0.9578115771392457,0.7774114634363334,0.9340508203032728,20.792729174812365,0.9107631462810197,0.7427141042866872,1.209172220949097,19.316174268622973,0.8267386252838534,0.8458109960562246,0.8532434915796244,0.8495272438179245,-12.468335265317087,-0.8748978420040919,8.175194440326706,32.33652749119624,48.24252740708327,96.0,68.0,188.48646063580162,-0.002681527576815834,0.8892254656307352,0.8310631491661225,0.8704146803850472,0.8353876730483916,2.9291893289376385,,-0.002571767743892228,0.7512897834562429,,0.8665470565268213,,,0.9642058552240785,0.7529133529903792,0.8995984790151393,-5.408566237665768,-0.757324993436892,-0.7602072604722288
2021-06-16,0.9274915221048322,0.8934854194249245,0.9191548103292779,0.9125117404091283,0.38981305226737517,,0.8914325250499491,-0.05862009539362561,-29.372691881840435,0.04917133530068257,52.182048109511896,0.7599333802446039,101.04052609128681,,59.56471931618906,1.0405260912868177,47.61646076247186,3.2853632858489497,148843.6798147222,-0.003091473399718876,45.62237485545168,1301.399068917384,-2.510747205769309,-0.015368904984045239,0.8490905614364073,0.8680984526231429,0.9591536037569723,0.7770433014893134,0.7438812479741449,20.97807013909242,0.9107631462810197,0.7427141042866872,1.0104052609128682,19.158513915957727,0.8267386252838534,0.845331734747688,0.8555106527478911,0.8504211937477895,-5.599916185600465,-1.1969266611694853,7.970050114719464,30.783643801414488,50.93789373918742,92.0,64.0,124.37616785801627,-0.03437709650163012,0.8928079694427957,0.8267386252838534,0.8704146803850472,0.8267386252838534,8.585400535937383,,-0.0005236718603133239,0.7608581852257295,,0.8705122021683342,,,0.9869659853236185,0.6842324592719969,0.9074564844329528,-8.74882595908717,-3.531249700489769,-3.5951061180920183
2021-06-17,0.8952158859289191,0.8841294089690056,0.9120851815722147,0.9116722331618055,0.2676661016447413,,0.8932231355107643,0.11400149391561284,-29.60394643136547,0.04768640645349973,52.07798767940855,0.75501114291489,100.54096522657737,,55.7973742197935,0.5409652265773609,47.35670231501815,3.3956133179211716,85776.9123319813,-0.0026819354329295246,39.90738062519394,1300.201786842388,-2.7784133074140502,-0.014011524011726761,0.8496125252700176,0.8716564765355004,0.9636778441810384,0.7796351088899623,0.717426439370277,21.114136158613224,0.9107631462810197,0.7427141042866872,1.0054096522657736,18.89054175504146,0.8267386252838534,0.8457682471023732,0.8610324988803006,0.8534003729913371,-3.3175379323034577,-1.7886389859923812,8.054393229423583,30.758287092587516,52.26111773554651,88.0,60.0,98.34423575425538,-0.03073856692667809,0.8957101638611049,0.834838052866633,0.8704146803850472,0.8267386252838534,17.830967679127564,,0.0010199601980924733,0.7698524828890468,,0.8770081085883586,,,0.9964720813576686,0.6066777482195145,0.9123628573143907,-8.832776683819453,-0.09199961054160433,-0.09204195615716698
2021-06-18,0.8950058299436587,0.8558067691889873,0.8650678249986196,0.8687231874440178,0.3721385310044685,,0.8922599595963921,-0.13535446789482733,-27.375737279537454,0.04827062484773676,46.92261083067329,0.5111529506281048,74.98351770525431,,50.019038694861116,-25.01648229474569,46.69079572156348,3.222883168395781,93745.7227346237,-0.0045820867684340585,42.48592489878189,1300.201786842388,-3.1505518384185187,-0.017777766058859074,0.8487969162303786,0.874183792251874,0.9629085917447077,0.7854589927590404,0.4692272913600818,20.298889153339463,0.9107631462810197,0.7427141042866872,0.690088122825245,15.111335647742457,0.8429374804494127,0.8469320123222481,0.8645691820080295,0.8557505971651388,-0.2355256262764869,-2.061017514239349,8.20121229308831,28.040637389256613,56.55737750322697,84.0,56.00000000000001,15.430070479401444,-0.0869399507537435,0.8915583213353993,0.8484564291159198,0.8704146803850472,0.8267386252838534,22.831821683288588,,-0.0012083996447247447,0.7783071226925652,,0.8793252150746249,,,1.073535933161364,0.6317316202065364,0.9059281662236439,-13.127681255598223,-4.711018297533798,-4.825599898516479
2021-06-19,0.8546109958967877,0.8274298129476864,0.8622572748522943,0.8660577972635328,0.15036191108792846,,0.8920135378964695,-0.35396945194231383,-30.152957403909536,0.04777224982263638,46.614209315931795,0.49656502852463774,73.39743893393062,,50.10715330961596,-26.602561066069384,46.507617533799895,2.6099785642245403,361189.10791829246,-0.003984756253133867,42.51558675213759,1296.2125470875528,-3.300913749506447,-0.017992850150730835,0.8494112159003373,0.8753351682822196,0.963004350040189,0.7876659865242501,0.44708875552016086,20.030997253318112,0.9107631462810197,0.7427141042866872,0.44929113215377425,9.057965794714026,0.8701742329479862,0.8467359878925178,0.8682090525644005,0.8574725202284592,0.10018389707010864,-2.504227735037102,8.122201330737532,27.67528583340117,56.38682066574773,80.0,52.0,-12.095035757842536,-0.08746940240864243,0.8876351637858813,0.8484564291159198,0.8704146803850472,0.8267386252838534,22.705936193334235,,-0.0031531184004212065,0.7862544841078725,,0.8858930447217417,,,1.0754031422135941,0.5814660339241629,0.8992290716504427,-13.394220273646717,-0.30681697219653303,-0.30728862044699656
2021-06-20,0.8512287385070003,0.8200088264249584,0.8254440374740019,0.8656715876659522,0.32186679412927094,0.013599014211734262,0.8918750261163036,-0.5255358526084043,-28.42265758002292,0.047649158466631945,46.566450404408094,0.49430594986337334,73.16761935686118,,40.54880311757444,-26.832380643138826,41.421294493491864,0.36012197892112324,37348.112150414396,-0.0034332636519769193,40.85466856529031,1296.2125470875528,-3.622780543635718,-0.0006048690606379544,0.8491751761564653,0.8748358155912633,0.9626056512340105,0.7870659799485161,0.4477939780893938,20.06544178427981,0.9107631462810197,0.7427141042866872,0.471495199075983,9.516453123865528,0.8681035918775108,0.8462095904517156,0.868547435516158,0.8573785129839369,0.12874329828635034,-2.6053656262856295,8.112190930410137,25.433674856508194,59.16140487157398,76.0,48.0,-44.138012008560125,0.005977726766682179,0.884256152075123,0.8474211085806822,0.8704146803850472,0.8267386252838534,25.185319066418238,,-0.004671634220783205,0.7937250038382613,,0.8923768632044397,,,1.0653396587103168,0.5553031769770449,0.8923687239933064,-13.43284123340478,-0.04459397499807505,-0.044603921068117613
